sequence_id,species,chrom,split,gc,held_out
Solanum_lycopersicum.SL3.0.dna.toplevel_9_39501947_39502970_-,solanum_lycopersicum,9,train,0.3076171875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_15844081_15845104_+,solanum_lycopersicum,9,train,0.3603515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_64308144_64309167_+,solanum_lycopersicum,9,train,0.25390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_43937942_43938965_-,solanum_lycopersicum,9,train,0.404296875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_49742788_49743811_+,solanum_lycopersicum,9,train,0.3984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_56851062_56852085_+,solanum_lycopersicum,9,train,0.294921875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_69454244_69455267_+,solanum_lycopersicum,9,train,0.2490234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_43318466_43319489_+,solanum_lycopersicum,9,train,0.3388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_42004129_42005152_-,solanum_lycopersicum,9,train,0.3779296875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_4208889_4209912_+,solanum_lycopersicum,9,train,0.4404296875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_55189900_55190923_+,solanum_lycopersicum,9,train,0.3583984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_20984761_20985784_-,solanum_lycopersicum,9,train,0.3095703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_31374514_31375537_+,solanum_lycopersicum,9,train,0.4208984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_68531387_68532410_+,solanum_lycopersicum,9,train,0.3232421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_65137043_65138066_-,solanum_lycopersicum,9,train,0.3583984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_54370050_54371073_+,solanum_lycopersicum,9,train,0.3671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_3347050_3348073_-,solanum_lycopersicum,9,train,0.2451171875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_39424259_39425282_-,solanum_lycopersicum,9,train,0.38671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_21504878_21505901_-,solanum_lycopersicum,9,train,0.3828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_18007850_18008873_-,solanum_lycopersicum,9,train,0.3408203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_851260_852283_+,solanum_lycopersicum,9,train,0.2958984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_55651958_55652981_-,solanum_lycopersicum,9,train,0.310546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_22922497_22923520_+,solanum_lycopersicum,9,train,0.2958984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_39332984_39334007_-,solanum_lycopersicum,9,train,0.2939453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_67228243_67229266_+,solanum_lycopersicum,9,train,0.2138671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_41810746_41811769_+,solanum_lycopersicum,9,train,0.3251953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_42507034_42508057_+,solanum_lycopersicum,9,train,0.248046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_49061523_49062546_+,solanum_lycopersicum,9,train,0.3173828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_54978400_54979423_+,solanum_lycopersicum,9,train,0.28125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_11756485_11757508_-,solanum_lycopersicum,9,train,0.3388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_58536132_58537155_+,solanum_lycopersicum,9,train,0.4140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_39415905_39416928_-,solanum_lycopersicum,9,train,0.3642578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_23085639_23086662_+,solanum_lycopersicum,9,train,0.3564453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_48612251_48613274_-,solanum_lycopersicum,9,train,0.2998046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_70298792_70299815_-,solanum_lycopersicum,9,train,0.255859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_2811812_2812835_-,solanum_lycopersicum,9,train,0.328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_3883984_3885007_-,solanum_lycopersicum,9,train,0.3125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_29343835_29344858_+,solanum_lycopersicum,9,train,0.400390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_42351656_42352679_+,solanum_lycopersicum,9,train,0.37890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_3036163_3037186_-,solanum_lycopersicum,9,train,0.2626953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_56614407_56615430_+,solanum_lycopersicum,9,train,0.3037109375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_2813480_2814503_+,solanum_lycopersicum,9,train,0.3916015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_59569664_59570687_+,solanum_lycopersicum,9,train,0.3466796875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_72688226_72689249_+,solanum_lycopersicum,9,train,0.3447265625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_22690141_22691164_-,solanum_lycopersicum,9,train,0.3388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_28393971_28394994_-,solanum_lycopersicum,9,train,0.3232421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_30778098_30779121_+,solanum_lycopersicum,9,train,0.498046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_11499236_11500259_-,solanum_lycopersicum,9,train,0.3857421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_6136878_6137901_+,solanum_lycopersicum,9,train,0.21484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_59779390_59780413_-,solanum_lycopersicum,9,train,0.416015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_34894337_34895360_-,solanum_lycopersicum,9,train,0.3408203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_35027346_35028369_-,solanum_lycopersicum,9,train,0.3154296875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_22361291_22362314_-,solanum_lycopersicum,9,train,0.3251953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_34280522_34281545_-,solanum_lycopersicum,9,train,0.3583984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_60708750_60709773_+,solanum_lycopersicum,9,train,0.349609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_63737321_63738344_-,solanum_lycopersicum,9,train,0.26953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_31671506_31672529_+,solanum_lycopersicum,9,train,0.4150390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_54966856_54967879_-,solanum_lycopersicum,9,train,0.3525390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_29659344_29660367_-,solanum_lycopersicum,9,train,0.3515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_45533297_45534320_+,solanum_lycopersicum,9,train,0.3447265625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_61129060_61130083_+,solanum_lycopersicum,9,train,0.341796875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_11616589_11617612_-,solanum_lycopersicum,9,train,0.26171875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_22808956_22809979_-,solanum_lycopersicum,9,train,0.3193359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_27871642_27872665_-,solanum_lycopersicum,9,train,0.4111328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_3202524_3203547_+,solanum_lycopersicum,9,train,0.271484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_52330783_52331806_+,solanum_lycopersicum,9,train,0.3583984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_48935729_48936752_-,solanum_lycopersicum,9,train,0.3046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_68393347_68394370_+,solanum_lycopersicum,9,train,0.3740234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_72022657_72023680_-,solanum_lycopersicum,9,train,0.26171875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_30536206_30537229_+,solanum_lycopersicum,9,train,0.4698914116485686,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_39494187_39495210_+,solanum_lycopersicum,9,train,0.3662109375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_2957241_2958264_+,solanum_lycopersicum,9,train,0.25390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_16089702_16090725_-,solanum_lycopersicum,9,train,0.349609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_42332212_42333235_-,solanum_lycopersicum,9,train,0.3369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_14841386_14842409_-,solanum_lycopersicum,9,train,0.2861328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_6764852_6765875_+,solanum_lycopersicum,9,train,0.3212890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_49381862_49382885_-,solanum_lycopersicum,9,train,0.3740234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_21673598_21674621_+,solanum_lycopersicum,9,train,0.4853515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_52830571_52831594_+,solanum_lycopersicum,9,train,0.3193359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_33903046_33904069_-,solanum_lycopersicum,9,train,0.31640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_66010891_66011914_+,solanum_lycopersicum,9,train,0.2861328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_68301193_68302216_-,solanum_lycopersicum,9,train,0.4453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_66952568_66953591_+,solanum_lycopersicum,9,train,0.4072265625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_27193279_27194302_-,solanum_lycopersicum,9,train,0.3095703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_14849940_14850963_+,solanum_lycopersicum,9,train,0.3974609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_5207469_5208492_+,solanum_lycopersicum,9,train,0.3251953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_34449743_34450766_+,solanum_lycopersicum,9,train,0.3642578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_48628518_48629541_+,solanum_lycopersicum,9,train,0.3193359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_44349614_44350637_+,solanum_lycopersicum,9,train,0.392578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_49047715_49048738_+,solanum_lycopersicum,9,train,0.34765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_28105844_28106867_+,solanum_lycopersicum,9,train,0.498046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_66240816_66241839_+,solanum_lycopersicum,9,train,0.3525390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_16828569_16829592_+,solanum_lycopersicum,9,train,0.291015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_30507016_30508039_+,solanum_lycopersicum,9,train,0.271484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_22982032_22983055_+,solanum_lycopersicum,9,train,0.3603515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_48700373_48701396_+,solanum_lycopersicum,9,train,0.35546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_48212532_48213555_+,solanum_lycopersicum,9,train,0.42578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_35377397_35378420_+,solanum_lycopersicum,9,train,0.30078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_17674427_17675450_+,solanum_lycopersicum,9,train,0.16015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_31194294_31195317_+,solanum_lycopersicum,9,train,0.427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_72305711_72306734_-,solanum_lycopersicum,9,train,0.25390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_34460705_34461728_+,solanum_lycopersicum,9,train,0.3798828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_13478930_13479953_-,solanum_lycopersicum,9,train,0.359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_55717525_55718548_-,solanum_lycopersicum,9,train,0.39453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_47596432_47597455_+,solanum_lycopersicum,9,train,0.3359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_71417523_71418546_+,solanum_lycopersicum,9,train,0.3046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_45984976_45985999_-,solanum_lycopersicum,9,train,0.3291015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_35588202_35589225_-,solanum_lycopersicum,9,train,0.3525390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_68709372_68710395_-,solanum_lycopersicum,9,train,0.2177734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_31368141_31369164_+,solanum_lycopersicum,9,train,0.267578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_18054010_18055033_+,solanum_lycopersicum,9,train,0.3603515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_58180517_58181540_-,solanum_lycopersicum,9,train,0.4697265625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_16734230_16735253_+,solanum_lycopersicum,9,train,0.3525390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_8842419_8843442_-,solanum_lycopersicum,9,train,0.4794921875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_63487421_63488444_+,solanum_lycopersicum,9,train,0.251953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_44466215_44467238_+,solanum_lycopersicum,9,train,0.3681640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_38951275_38952298_-,solanum_lycopersicum,9,train,0.328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_58270487_58271510_+,solanum_lycopersicum,9,train,0.3056640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_39770089_39771112_+,solanum_lycopersicum,9,train,0.349609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_9_28229801_28230824_-,solanum_lycopersicum,9,train,0.396484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_61883599_61884622_-,solanum_lycopersicum,10,train,0.3193359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_38311132_38312155_+,solanum_lycopersicum,10,train,0.4755859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_7558098_7559121_+,solanum_lycopersicum,10,train,0.4033203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_31510677_31511700_+,solanum_lycopersicum,10,train,0.3017578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_36594945_36595968_+,solanum_lycopersicum,10,train,0.35546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_43367640_43368663_+,solanum_lycopersicum,10,train,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_54747768_54748791_-,solanum_lycopersicum,10,train,0.3408203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_31005475_31006498_+,solanum_lycopersicum,10,train,0.2802734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_37273147_37274170_+,solanum_lycopersicum,10,train,0.4189453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_27642361_27643384_+,solanum_lycopersicum,10,train,0.462890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_1218257_1219280_+,solanum_lycopersicum,10,train,0.3623046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_48109425_48110448_-,solanum_lycopersicum,10,train,0.3671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_49190706_49191729_-,solanum_lycopersicum,10,train,0.3330078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_18551327_18552350_+,solanum_lycopersicum,10,train,0.33984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_52198221_52199244_-,solanum_lycopersicum,10,train,0.298828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_36909759_36910782_-,solanum_lycopersicum,10,train,0.3984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_44041121_44042144_-,solanum_lycopersicum,10,train,0.36328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_13128174_13129197_-,solanum_lycopersicum,10,train,0.3291015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_1622696_1623719_+,solanum_lycopersicum,10,train,0.3505859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_11069552_11070575_+,solanum_lycopersicum,10,train,0.3330078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_65333484_65334507_-,solanum_lycopersicum,10,train,0.23828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_46891669_46892692_-,solanum_lycopersicum,10,train,0.3642578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_47555155_47556178_+,solanum_lycopersicum,10,train,0.396484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_16317700_16318723_+,solanum_lycopersicum,10,train,0.32421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_56043182_56044205_+,solanum_lycopersicum,10,train,0.3369140625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_40349524_40350547_-,solanum_lycopersicum,10,train,0.3828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_55598289_55599312_+,solanum_lycopersicum,10,train,0.3486328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_6121004_6122027_+,solanum_lycopersicum,10,train,0.177734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_32941517_32942540_+,solanum_lycopersicum,10,train,0.3544921875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_9947765_9948788_-,solanum_lycopersicum,10,train,0.4072265625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_1797647_1798670_+,solanum_lycopersicum,10,train,0.361328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_34313579_34314602_+,solanum_lycopersicum,10,train,0.3408203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_38551984_38553007_-,solanum_lycopersicum,10,train,0.328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_27022572_27023595_+,solanum_lycopersicum,10,train,0.32421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_21370110_21371133_-,solanum_lycopersicum,10,train,0.3212890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_34734139_34735162_+,solanum_lycopersicum,10,train,0.4130859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_2896299_2897322_-,solanum_lycopersicum,10,train,0.314453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_3706319_3707342_+,solanum_lycopersicum,10,train,0.31640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_29246_30269_+,solanum_lycopersicum,10,train,0.27734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_38173808_38174831_-,solanum_lycopersicum,10,train,0.33203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_826503_827526_-,solanum_lycopersicum,10,train,0.3642578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_36264076_36265099_+,solanum_lycopersicum,10,train,0.3671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_19842104_19843127_+,solanum_lycopersicum,10,train,0.421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_1577134_1578157_+,solanum_lycopersicum,10,train,0.36328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_49463289_49464312_-,solanum_lycopersicum,10,train,0.3525390625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_9538341_9539364_+,solanum_lycopersicum,10,train,0.3798828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_34678995_34680018_-,solanum_lycopersicum,10,train,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_16439859_16440882_+,solanum_lycopersicum,10,train,0.30859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_39532856_39533879_-,solanum_lycopersicum,10,train,0.298828125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_59871498_59872521_+,solanum_lycopersicum,10,train,0.314453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_55268144_55269167_+,solanum_lycopersicum,10,train,0.4609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_4748383_4749406_-,solanum_lycopersicum,10,train,0.3330078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_19043796_19044819_-,solanum_lycopersicum,10,train,0.35546875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_25015182_25016205_-,solanum_lycopersicum,10,train,0.4658203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_53440634_53441657_+,solanum_lycopersicum,10,train,0.337890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_27225396_27226419_+,solanum_lycopersicum,10,train,0.3564453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_59935662_59936685_-,solanum_lycopersicum,10,train,0.40234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_27971801_27972824_+,solanum_lycopersicum,10,train,0.34765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_18907552_18908575_-,solanum_lycopersicum,10,train,0.3427734375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_309286_310309_-,solanum_lycopersicum,10,train,0.2783203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_47330645_47331668_-,solanum_lycopersicum,10,train,0.3642578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_10622871_10623894_-,solanum_lycopersicum,10,train,0.392578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_49979099_49980122_-,solanum_lycopersicum,10,train,0.3251953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_11298047_11299070_+,solanum_lycopersicum,10,train,0.3466796875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_19443730_19444753_+,solanum_lycopersicum,10,train,0.396484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_21508184_21509207_+,solanum_lycopersicum,10,train,0.4091796875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_31851547_31852570_+,solanum_lycopersicum,10,train,0.2880859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_25248643_25249666_-,solanum_lycopersicum,10,train,0.37890625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_32608540_32609563_+,solanum_lycopersicum,10,train,0.4248046875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_61867_62890_+,solanum_lycopersicum,10,train,0.345703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_27832300_27833323_+,solanum_lycopersicum,10,train,0.330078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_29041433_29042456_-,solanum_lycopersicum,10,train,0.3095703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_33294306_33295329_+,solanum_lycopersicum,10,train,0.3916015625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_46287211_46288234_+,solanum_lycopersicum,10,train,0.361328125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_30707119_30708142_+,solanum_lycopersicum,10,train,0.375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_14116630_14117653_-,solanum_lycopersicum,10,train,0.359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_16601376_16602399_+,solanum_lycopersicum,10,train,0.431640625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_29528082_29529105_+,solanum_lycopersicum,10,train,0.318359375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_61943462_61944485_+,solanum_lycopersicum,10,train,0.2783203125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_9343742_9344765_-,solanum_lycopersicum,10,train,0.3349609375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_50917698_50918721_+,solanum_lycopersicum,10,train,0.126953125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_51889100_51890123_+,solanum_lycopersicum,10,train,0.3759765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_64189489_64190512_-,solanum_lycopersicum,10,train,0.4521484375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_47184888_47185911_+,solanum_lycopersicum,10,train,0.3662109375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_4923661_4924684_+,solanum_lycopersicum,10,train,0.4267578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_21734199_21735222_+,solanum_lycopersicum,10,train,0.34375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_46482496_46483519_-,solanum_lycopersicum,10,train,0.232421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_45881709_45882732_-,solanum_lycopersicum,10,train,0.3330078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_36798305_36799328_+,solanum_lycopersicum,10,train,0.482421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_49502000_49503023_-,solanum_lycopersicum,10,train,0.3671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_18758728_18759751_+,solanum_lycopersicum,10,train,0.3857421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_30936780_30937803_-,solanum_lycopersicum,10,train,0.3564453125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_29894888_29895911_-,solanum_lycopersicum,10,train,0.3232421875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_60406072_60407095_+,solanum_lycopersicum,10,train,0.333984375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_61845469_61846492_-,solanum_lycopersicum,10,train,0.330078125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_8070871_8071894_-,solanum_lycopersicum,10,train,0.34375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_39700102_39701125_+,solanum_lycopersicum,10,train,0.384765625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_33257148_33258171_+,solanum_lycopersicum,10,train,0.296875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_38544733_38545756_-,solanum_lycopersicum,10,train,0.341796875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_23190950_23191973_+,solanum_lycopersicum,10,train,0.3017578125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_687663_688686_-,solanum_lycopersicum,10,train,0.3720703125,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_5665778_5666801_+,solanum_lycopersicum,10,train,0.28515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_57003293_57004316_+,solanum_lycopersicum,10,train,0.388671875,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_58562060_58563083_-,solanum_lycopersicum,10,train,0.228515625,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_42966942_42967965_-,solanum_lycopersicum,10,train,0.3115234375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_24679119_24680142_-,solanum_lycopersicum,10,train,0.3505859375,True
Solanum_lycopersicum.SL3.0.dna.toplevel_10_44469705_44470728_+,solanum_lycopersicum,10,train,0.2529296875,True
